track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,cover_url,spotify_search_link,youtube_search_url,youtube_url,mood_category
Just Dance,"Lady Gaga, Colby O'Donis",2,2008,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J,,https://www.youtube.com/watch?v=2Abk1jAONjw,nostalgic and reflective
We R Who We R,Kesha,1,2010,11,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737a69a5f77ff60f79289024eb,https://open.spotify.com/track/3LUWWox8YYykohBbHUrrxd,,https://www.youtube.com/watch?v=mXvmSaE0JXA,nostalgic and reflective
Bad Romance,Lady Gaga,1,2009,11,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,,https://www.youtube.com/watch?v=qrO4YZeyl0I,nostalgic and reflective
Summer,Calvin Harris,1,2014,10,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,,https://www.youtube.com/watch?v=ebXbLfLACGM,nostalgic and reflective
Roses,"The Chainsmokers, ROZES",2,2015,6,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z,,https://www.youtube.com/watch?v=mBZdHuZCfic,nostalgic and reflective
Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",3,2004,3,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,,https://www.youtube.com/watch?v=GxBSyx85Kp8,nostalgic and reflective
Can't Feel My Face,The Weeknd,1,2015,8,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,,https://www.youtube.com/watch?v=KEI4qSrkPAs,nostalgic and reflective
Because Of You,Ne-Yo,1,2007,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ec4f8c81eb9ddee00e01798d,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci,,https://www.youtube.com/watch?v=atz_aZA3rf0,nostalgic and reflective
Ex's & Oh's,Elle King,1,2015,2,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734e856a2522e6972ca0be66cb,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH,,https://www.youtube.com/watch?v=X9OvgrxaPKU,nostalgic and reflective
Heroes (we could be),"Alesso, Tove Lo",2,2015,5,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b804bbd11f864902d452b3a7,https://open.spotify.com/track/3zU9rdflI65tK4dkkNSp77,,https://www.youtube.com/watch?v=a7SouU3ECpU,nostalgic and reflective
Hey There Delilah,Plain White T's,1,2005,1,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081,https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH,,https://www.youtube.com/watch?v=h_m-BjrxmgI,nostalgic and reflective
Super Bass,Nicki Minaj,1,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf,https://open.spotify.com/track/2jSwKQBouf0brIcxGfA9CZ,,https://www.youtube.com/watch?v=4JipHEz53sU,nostalgic and reflective
Higher,"Taio Cruz, Kylie Minogue",2,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c434f98f315c12a0f4d049a0,https://open.spotify.com/track/6AxCr5G75R5rqyNCYWVpTo,,https://www.youtube.com/watch?v=KRBS5WZMdik,nostalgic and reflective
Young Girls,Bruno Mars,1,2012,12,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://open.spotify.com/track/3G5iN5QBqMeXx3uZPy8tgB,,https://www.youtube.com/watch?v=CyM5AjiZris,nostalgic and reflective
Beautiful Girls,Sean Kingston,1,2007,7,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736a45d20e414fbc456ecea553,https://open.spotify.com/track/1hGy2eLcmC8eKx7qr1tOqx,,https://www.youtube.com/watch?v=MrTz5xjmso4,nostalgic and reflective
Clarity,"Zedd, Foxes",2,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,,https://www.youtube.com/watch?v=IxxstCcJlsc,nostalgic and reflective
Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",2,2013,9,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d,https://open.spotify.com/track/5l3CML2OnzfNs5RfVgbcLt,,https://www.youtube.com/watch?v=RbtPXFlZlHg,nostalgic and reflective
Empire State Of Mind,"JAY-Z, Alicia Keys",2,2009,9,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,,https://www.youtube.com/watch?v=vk6014HuxcE,nostalgic and reflective
Whatcha Say,Jason Derulo,1,2010,3,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273293e8055dd8814fcdf4742f7,https://open.spotify.com/track/2zJZwWF7BTGIIvrAlgzJEx,,https://www.youtube.com/watch?v=pBI3lc18k8Q,nostalgic and reflective
Best Song Ever,One Direction,1,2013,11,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733cf0191cca87a4bc7e34bc4a,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,,https://www.youtube.com/watch?v=o_v9MY_FMcw,nostalgic and reflective
Secrets,OneRepublic,1,2009,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2,,https://www.youtube.com/watch?v=qHm9MG9xw1o,nostalgic and reflective
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",3,2014,10,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN,,https://www.youtube.com/watch?v=0HDdjwpPM3Y,nostalgic and reflective
Chasing The Sun,The Wanted,1,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de4c56829c88f6e4822f10f7,https://open.spotify.com/track/4b4c0oH7PtrPsI86drzgFs,,https://www.youtube.com/watch?v=RFS5N_yAGTo,nostalgic and reflective
Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",2,2005,11,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27385432abc16fd92be0d435cb9,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,,https://www.youtube.com/watch?v=DUT5rEU6pqM,nostalgic and reflective
Mr. Saxobeat - Radio Edit,Alexandra Stan,1,2011,11,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b787b5b057751c4d5bb5de54,https://open.spotify.com/track/3LWDPEXEaLBRGNLbdcbwBR,,https://www.youtube.com/watch?v=nwsewSMWIas,nostalgic and reflective
Heart Attack,Demi Lovato,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://open.spotify.com/track/1V6gIisPpYqgFeWbMLI0bA,,https://www.youtube.com/watch?v=AByfaYcOm4A,nostalgic and reflective
Summertime Sadness,Lana Del Rey,1,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,https://open.spotify.com/track/3BJe4B8zGnqEdQPMvfVjuS,,https://www.youtube.com/watch?v=TdrL3QxjyVw,nostalgic and reflective
Summit (feat. Ellie Goulding),"Skrillex, Ellie Goulding",2,2011,12,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736081278cb62df2757d55633b,https://open.spotify.com/track/1SbqxemPdwGlvmirtQVkCU,,https://www.youtube.com/watch?v=-e_3Cg9GZFU,nostalgic and reflective
Remember the Name (feat. Styles of Beyond),"Fort Minor, Styles Of Beyond",2,2005,11,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c5454d7ff89392760678c491,https://open.spotify.com/track/6ndmKwWqMozN2tcZqzCX4K,,https://www.youtube.com/watch?v=VDvr08sCPOc,nostalgic and reflective
Habits (Stay High),Tove Lo,1,2014,9,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27370cd79659edf4d5fec0840b8,https://open.spotify.com/track/18AJRdgUoO9EYn11N7xzaT,,https://www.youtube.com/watch?v=oh2LWWORoiM,nostalgic and reflective
La Gozadera (feat. Marc Anthony),"Gente De Zona, Marc Anthony",2,2016,4,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731e3b9d4d53e0ac334cd9eec4,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,,https://www.youtube.com/watch?v=VMp55KH_3wo,nostalgic and reflective
Slow Down,Selena Gomez,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730e36690135fa1a30d048e604,https://open.spotify.com/track/2OsEJFTfzfjG4oC92cuP2c,,https://www.youtube.com/watch?v=Z8eXaXoUJRQ,nostalgic and reflective
Beauty And A Beat,"Justin Bieber, Nicki Minaj",2,2012,6,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f1d02a6cec967f8b6b78f76e,https://open.spotify.com/track/190jyVPHYjAqEaOGmMzdyk,,https://www.youtube.com/watch?v=Ys7-6_t7OEQ,nostalgic and reflective
Paper Planes,M.I.A.,1,2007,8,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273a17779330c5ff6def05087a7,https://open.spotify.com/track/1ixbwbeBi5ufN4noUKmW5a,,https://www.youtube.com/watch?v=ewRjZoRtu0Y,nostalgic and reflective
Save The World,Swedish House Mafia,1,2011,5,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273544023aa98872d4deb347465,https://open.spotify.com/track/65hRZOQkVjmBdusz1N7aOv,,https://www.youtube.com/watch?v=BXpdmKELE1k,nostalgic and reflective
Lovers on the Sun (feat. Sam Martin),"David Guetta, Sam Martin",2,2014,11,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,https://open.spotify.com/track/2rgtCOVK2tpfao2VjURn84,,https://www.youtube.com/watch?v=BPiW0tkWfeg,nostalgic and reflective
Hundred Miles,"YALL, Gabriela Richardson",2,2015,10,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739a2e4842564d04d62d2b06e9,https://open.spotify.com/track/5dyDkXi1bnQKSyIdO0JXp8,,https://www.youtube.com/watch?v=9hmd7of42DM,nostalgic and reflective
Down By The River,Milky Chance,1,2013,5,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732001bc1b4dd82d06631fcb9e,https://open.spotify.com/track/4XtjTuZHA6F9NIblpvpXOf,,https://www.youtube.com/watch?v=qlGQoxzdwP4,nostalgic and reflective
Sorry Not Sorry,Demi Lovato,1,2017,9,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f70868aec6eebfea4cd16c70,https://open.spotify.com/track/7gvd8xj4QgPqbQSsn5pV7d,,https://www.youtube.com/watch?v=-MsvER1dpjM,nostalgic and reflective
Boom Clap,Charli xcx,1,2015,2,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bd2a6280ed17f598d621d570,https://open.spotify.com/track/094RugjgLW6CdPLOJctBZ3,,https://www.youtube.com/watch?v=AOPMlIIg_38,nostalgic and reflective
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"Avicii, Nicky Romero",2,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d586098ba36b54d4167de337,https://open.spotify.com/track/591nHHHzZl1NLt9PMKpinM,,https://www.youtube.com/watch?v=g6FjreaFQ3o,nostalgic and reflective
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",3,2011,10,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f8fa110661ccdfb74cbcb447,https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734,,https://www.youtube.com/watch?v=Wa5B22KAkEk,nostalgic and reflective
Are You With Me - Radio Edit,Lost Frequencies,1,2016,10,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d315bef629253388443e37bf,https://open.spotify.com/track/1cm7v7dBQDjewVTYlqjUX6,,https://www.youtube.com/watch?v=pl0bz2jmfss,nostalgic and reflective
Where Are UNow (with Justin Bieber),"Jack A�, Skrillex, Diplo, Justin Bieber",4,2015,2,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f,,https://www.youtube.com/watch?v=nntGTK2Fhb0,nostalgic and reflective
Teenage Dream,Katy Perry,1,2012,3,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad,https://open.spotify.com/track/55qBw1900pZKfXJ6Q9A2Lc,,https://www.youtube.com/watch?v=98WtmW-lfeE,nostalgic and reflective
"Whenever, Wherever",Shakira,1,2001,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,,https://www.youtube.com/watch?v=weRHyjj34ZE,nostalgic and reflective
I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",2,2012,10,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,https://open.spotify.com/track/05SBRd4fXgn8FX7bf8BCAE,,https://www.youtube.com/watch?v=AtKZKl7Bgu0,nostalgic and reflective
Do I Wanna Know?,Arctic Monkeys,1,2013,9,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,,https://www.youtube.com/watch?v=bpOSxM0rNPM,nostalgic and reflective
Started From the Bottom,Drake,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273adfb5909ec66db5fbb4d06c8,https://open.spotify.com/track/3dgQqOiQ9fCKVhNOedd2lf,,https://www.youtube.com/watch?v=RubBzkZzpUA,nostalgic and reflective
Drinking from the Bottle (feat. Tinie Tempah),"Calvin Harris, Tinie Tempah",2,2012,10,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,https://open.spotify.com/track/1oHxIPqJyvAYHy0PVrDU98,,https://www.youtube.com/watch?v=CqPU7NSVQwY,nostalgic and reflective
Unconditionally,Katy Perry,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://open.spotify.com/track/2RPNCUaDL2ixoY9wGpoJoQ,,https://www.youtube.com/watch?v=XjwZAa2EjKA,nostalgic and reflective
Sweet Nothing (feat. Florence Welch),"Calvin Harris, Florence Welch",2,2012,10,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,,https://www.youtube.com/watch?v=17ozSeGw-fY,nostalgic and reflective
Come & Get It,Selena Gomez,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730e36690135fa1a30d048e604,https://open.spotify.com/track/6LoQHIo74tOzQ8EsLEkhgF,,https://www.youtube.com/watch?v=n-D1EB74Ckg,nostalgic and reflective
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,1,2013,4,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273483a98632e23f6d2623ab75c,https://open.spotify.com/track/2E43WFS4rRc09za2r2GmZl,,https://www.youtube.com/watch?v=LkIWmsP3c_s,nostalgic and reflective
Hello,Adele,1,2015,10,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737b9888dc365b8f957c63df14,https://open.spotify.com/track/1YrZuuVG0vZWvsahkSx5WC,,https://www.youtube.com/watch?v=YQHsXMglC9A,nostalgic and reflective
Photograph,Ed Sheeran,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,,https://www.youtube.com/watch?v=KKQl-pIRQMY,nostalgic and reflective
Superheroes,The Script,1,2014,9,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27359d2079e141301ab89b6cbc5,https://open.spotify.com/track/37sINbJZcFdHFAsVNsPq1i,,https://www.youtube.com/watch?v=WIm1GgfRz6M,nostalgic and reflective
Paradise,Coldplay,1,2011,10,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,,https://www.youtube.com/watch?v=1G4isv_Fylg,nostalgic and reflective
Princess of China,"Coldplay, Rihanna",2,2011,10,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,https://open.spotify.com/track/4HXOBjwv2RnLpGG4xWOO6N,,https://www.youtube.com/watch?v=1Uw6ZkbsAH8,nostalgic and reflective
Charlie Brown,Coldplay,1,2011,10,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,https://open.spotify.com/track/1yqMgZNrevsWMLWfO2PRp5,,https://www.youtube.com/watch?v=zTFBJgnNgU4,nostalgic and reflective
Every Teardrop Is a Waterfall,Coldplay,1,2011,10,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,https://open.spotify.com/track/2U8g9wVcUu9wsg6i7sFSv8,,https://www.youtube.com/watch?v=fyMhvkC3A84,nostalgic and reflective
Hurts Like Heaven,Coldplay,1,2011,10,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d,https://open.spotify.com/track/6WF4hzdGXvXd1joERSXJjm,,https://www.youtube.com/watch?v=C8KV0mzqTXY,nostalgic and reflective
Clocks,Coldplay,1,2002,8,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,,https://www.youtube.com/watch?v=d020hcWA_Wg,nostalgic and reflective
The Scientist,Coldplay,1,2002,8,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,,https://www.youtube.com/watch?v=RB-RcX5DS5A,nostalgic and reflective
Me And My Broken Heart,Rixton,1,2014,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,,https://www.youtube.com/watch?v=7JJfJgyHYwU,nostalgic and reflective
Best Day Of My Life,American Authors,1,2014,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273cc761ba55b0e7abad4539abe,https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP,,https://www.youtube.com/watch?v=Y66j_BUCBMY,nostalgic and reflective
Criminal,Britney Spears,1,2011,3,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733613a80185a11b15987d2885,https://open.spotify.com/track/6T689Jvh5KrSXyaPtUWZtQ,,https://www.youtube.com/watch?v=PvKw4ljBohA,nostalgic and reflective
If I Were a Boy,Beyonce,1,2008,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,https://open.spotify.com/track/1oQZk2bKBLgP1cbuFKvjkq,,https://www.youtube.com/watch?v=AWpsOqh8q0M,nostalgic and reflective
Domino,Jessie J,1,2011,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737805aebd5a39023d553ada3a,https://open.spotify.com/track/2fQxE0jVrjNMT9oJAXtSJR,,https://www.youtube.com/watch?v=UJtB55MaoD0,nostalgic and reflective
Count on Me,Bruno Mars,1,2010,5,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,https://open.spotify.com/track/3B5UbSndRz907IZhhmUfLi,,https://www.youtube.com/watch?v=6k8cpUkKK4c,nostalgic and reflective
Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",3,2012,12,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e6060caf9bf5b82c25240329,https://open.spotify.com/track/7ks6AZmFcm3Y6PGGxGSmlB,,https://www.youtube.com/watch?v=pESsKRCg6pQ,nostalgic and reflective
Turn Me On (feat. Nicki Minaj),"David Guetta, Nicki Minaj",2,2012,12,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e29aab6674ac118bdb5bd75c,https://open.spotify.com/track/6T27IN7Ai94BeDv6PPCmoC,,https://www.youtube.com/watch?v=YVw7eJ0vGfM,nostalgic and reflective
Alejandro,Lady Gaga,1,2009,11,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bfd247438980173d32fd5ba8,https://open.spotify.com/track/1HHeOs6zRdF8Ck58easiAY,,https://www.youtube.com/watch?v=niqrrmev4mA,nostalgic and reflective
Crazy,"Gnarls Barkley, CeeLo Green, Danger Mouse",3,2007,12,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ceb0b3423d21e3da43c58b0b,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo,,https://www.youtube.com/watch?v=-N4jf6rtyuw,nostalgic and reflective
Tonight (I'm Lovin' You),"Enrique Iglesias, Ludacris, DJ Frank E",3,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f6fa4a75fccc308f26c726c6,https://open.spotify.com/track/79R98MwYRcQZdAzjjzUbiX,,https://www.youtube.com/watch?v=Jx2yQejrrUE,nostalgic and reflective
I Wanna Go,Britney Spears,1,2011,3,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27395bd075ae33cd578106c2699,https://open.spotify.com/track/5cCAZS9VhLGEDV4NCfieeg,,https://www.youtube.com/watch?v=T-sxSd1uwoU,nostalgic and reflective
